journey_id,touchpoint_sequence,channel,timestamp,converted,conversion_value,days_to_conversion,total_touchpoints_in_journey
11,2,Paid Search,2024-01-08,True,100,79,4
11,3,Paid Search,2024-02-08,True,100,79,4
11,4,Email,2024-03-22,True,100,79,4
12,1,Organic,2024-01-09,False,0,55,4
12,2,Email,2024-01-12,False,0,55,4
12,3,Organic,2024-02-05,False,0,55,4
12,4,Email,2024-03-04,False,0,55,4
13,1,Organic,2024-01-16,False,0,48,5
13,2,Display,2024-02-16,False,0,48,5
13,3,Email,2024-02-24,False,0,48,5
13,4,Display,2024-02-25,False,0,48,5
13,5,Email,2024-03-04,False,0,48,5
14,1,Paid Search,2024-01-05,False,0,80,3
14,2,Paid Search,2024-01-06,False,0,80,3
14,3,Email,2024-03-25,False,0,80,3
15,1,Paid Search,2024-01-16,True,100,38,4
15,2,Email,2024-01-21,True,100,38,4
15,3,Email,2024-02-13,True,100,38,4
15,4,Organic,2024-02-23,True,100,38,4
16,1,Organic,2024-01-01,True,100,48,3
16,2,Social,2024-01-11,True,100,48,3
16,3,Email,2024-02-18,True,100,48,3
17,1,Organic,2024-01-30,False,0,60,4
17,2,Display,2024-03-05,False,0,60,4
17,3,Organic,2024-03-10,False,0,60,4
17,4,Display,2024-03-30,False,0,60,4
18,1,Organic,2024-01-01,False,0,79,5
18,2,Display,2024-01-24,False,0,79,5
18,3,Social,2024-01-27,False,0,79,5
18,4,Paid Search,2024-01-29,False,0,79,5
18,5,Social,2024-03-20,False,0,79,5
19,1,Paid Search,2024-02-01,False,0,58,5
19,2,Organic,2024-02-23,False,0,58,5
19,3,Social,2024-03-02,False,0,58,5
19,4,Organic,2024-03-18,False,0,58,5
19,5,Email,2024-03-30,False,0,58,5
20,1,Organic,2024-01-03,False,0,65,4
20,2,Display,2024-01-11,False,0,65,4
20,3,Social,2024-03-03,False,0,65,4
20,4,Organic,2024-03-08,False,0,65,4
21,1,Paid Search,2024-02-19,False,0,31,2
21,2,Organic,2024-03-21,False,0,31,2
22,1,Paid Search,2024-01-20,False,0,20,2
22,2,Email,2024-02-09,False,0,20,2
23,1,Organic,2024-01-10,False,0,58,3
23,2,Organic,2024-02-15,False,0,58,3
23,3,Email,2024-03-08,False,0,58,3
24,1,Email,2024-01-27,True,100,57,4
24,2,Email,2024-02-08,True,100,57,4
24,3,Organic,2024-02-25,True,100,57,4
24,4,Display,2024-03-24,True,100,57,4
25,1,Organic,2024-01-06,False,0,80,4
25,2,Display,2024-02-25,False,0,80,4
25,3,Email,2024-03-24,False,0,80,4
25,4,Organic,2024-03-26,False,0,80,4
26,1,Organic,2024-01-24,False,0,35,3
26,2,Social,2024-01-26,False,0,35,3
26,3,Paid Search,2024-02-28,False,0,35,3
27,1,Display,2024-01-08,False,0,81,4
27,2,Organic,2024-02-18,False,0,81,4
27,3,Display,2024-02-19,False,0,81,4
27,4,Email,2024-03-29,False,0,81,4
28,1,Organic,2024-01-17,False,0,63,4
28,2,Display,2024-02-21,False,0,63,4
28,3,Social,2024-03-11,False,0,63,4
28,4,Email,2024-03-20,False,0,63,4
29,1,Organic,2024-01-19,False,0,71,5
29,2,Social,2024-01-30,False,0,71,5
29,3,Organic,2024-02-06,False,0,71,5
29,4,Paid Search,2024-02-21,False,0,71,5
29,5,Email,2024-03-30,False,0,71,5
30,1,Social,2024-01-17,False,0,61,3
30,2,Display,2024-02-16,False,0,61,3
30,3,Email,2024-03-18,False,0,61,3
31,1,Organic,2024-01-02,False,0,8,2
31,2,Email,2024-01-10,False,0,8,2
32,1,Organic,2024-01-05,False,0,85,5
32,2,Paid Search,2024-01-16,False,0,85,5
32,3,Email,2024-02-08,False,0,85,5
32,4,Display,2024-03-14,False,0,85,5
32,5,Email,2024-03-30,False,0,85,5
33,1,Organic,2024-01-29,False,0,27,3
33,2,Paid Search,2024-02-07,False,0,27,3
33,3,Email,2024-02-25,False,0,27,3
34,1,Organic,2024-01-09,True,100,66,3
34,2,Paid Search,2024-03-08,True,100,66,3
34,3,Display,2024-03-15,True,100,66,3
35,1,Organic,2024-01-02,False,0,50,4
35,2,Organic,2024-01-10,False,0,50,4
35,3,Email,2024-02-12,False,0,50,4
35,4,Organic,2024-02-21,False,0,50,4
36,1,Paid Search,2024-01-12,True,100,61,4
36,2,Email,2024-01-18,True,100,61,4
36,3,Organic,2024-02-13,True,100,61,4
36,4,Email,2024-03-13,True,100,61,4
37,1,Organic,2024-01-02,True,100,79,3
37,2,Social,2024-03-19,True,100,79,3
37,3,Email,2024-03-21,True,100,79,3
38,1,Organic,2024-02-01,False,0,38,4
38,2,Email,2024-02-10,False,0,38,4
38,3,Display,2024-02-17,False,0,38,4
38,4,Email,2024-03-10,False,0,38,4
39,1,Organic,2024-02-04,False,0,6,3
39,2,Paid Search,2024-02-05,False,0,6,3
39,3,Paid Search,2024-02-10,False,0,6,3
40,1,Organic,2024-01-11,False,0,72,4
40,2,Email,2024-02-20,False,0,72,4
40,3,Display,2024-03-02,False,0,72,4
40,4,Email,2024-03-23,False,0,72,4
41,1,Organic,2024-01-17,False,0,27,3
41,2,Social,2024-02-12,False,0,27,3
41,3,Paid Search,2024-02-13,False,0,27,3
42,1,Social,2024-02-22,False,0,24,4
42,2,Organic,2024-02-27,False,0,24,4
42,3,Paid Search,2024-03-15,False,0,24,4
42,4,Paid Search,2024-03-17,False,0,24,4
43,1,Organic,2024-02-09,True,100,24,3
43,2,Display,2024-02-11,True,100,24,3
43,3,Email,2024-03-04,True,100,24,3
44,1,Social,2024-01-02,False,0,78,2
44,2,Organic,2024-03-20,False,0,78,2
45,1,Paid Search,2024-01-26,True,100,59,5
45,2,Social,2024-01-28,True,100,59,5
45,3,Display,2024-03-07,True,100,59,5
45,4,Display,2024-03-21,True,100,59,5
45,5,Email,2024-03-25,True,100,59,5
46,1,Organic,2024-01-04,False,0,84,5
46,2,Paid Search,2024-01-10,False,0,84,5
46,3,Organic,2024-02-07,False,0,84,5
46,4,Organic,2024-02-26,False,0,84,5
46,5,Email,2024-03-28,False,0,84,5
47,1,Paid Search,2024-01-05,False,0,29,2
47,2,Email,2024-02-03,False,0,29,2
48,1,Paid Search,2024-02-03,False,0,28,3
48,2,Email,2024-02-20,False,0,28,3
48,3,Email,2024-03-02,False,0,28,3
49,1,Paid Search,2024-01-09,False,0,51,3
49,2,Paid Search,2024-02-08,False,0,51,3
49,3,Email,2024-02-29,False,0,51,3
50,1,Paid Search,2024-03-16,False,0,14,2
50,2,Email,2024-03-30,False,0,14,2
51,1,Email,2024-01-23,False,0,12,4
51,2,Social,2024-01-29,False,0,12,4
51,3,Organic,2024-02-02,False,0,12,4
51,4,Email,2024-02-04,False,0,12,4
52,1,Organic,2024-01-26,False,0,0,1
53,1,Display,2024-01-07,False,0,81,5
53,2,Social,2024-01-11,False,0,81,5
53,3,Paid Search,2024-02-24,False,0,81,5
53,4,Paid Search,2024-03-19,False,0,81,5
53,5,Social,2024-03-28,False,0,81,5
54,1,Display,2024-01-07,False,0,80,2
54,2,Email,2024-03-27,False,0,80,2
55,1,Organic,2024-01-01,False,0,88,5
55,2,Organic,2024-01-25,False,0,88,5
55,3,Social,2024-02-12,False,0,88,5
55,4,Display,2024-03-19,False,0,88,5
55,5,Email,2024-03-29,False,0,88,5
56,1,Organic,2024-01-01,False,0,81,3
56,2,Organic,2024-03-21,False,0,81,3
56,3,Display,2024-03-22,False,0,81,3
57,1,Paid Search,2024-01-12,False,0,71,4
57,2,Display,2024-02-02,False,0,71,4
57,3,Organic,2024-02-09,False,0,71,4
57,4,Email,2024-03-23,False,0,71,4
58,1,Organic,2024-01-03,False,0,26,5
58,2,Organic,2024-01-11,False,0,26,5
58,3,Social,2024-01-18,False,0,26,5
58,4,Paid Search,2024-01-21,False,0,26,5
58,5,Display,2024-01-29,False,0,26,5
59,1,Paid Search,2024-01-18,True,100,65,5
59,2,Paid Search,2024-02-03,True,100,65,5
59,3,Email,2024-02-24,True,100,65,5
59,4,Display,2024-03-02,True,100,65,5
59,5,Paid Search,2024-03-23,True,100,65,5
60,1,Paid Search,2024-01-05,False,0,69,5
60,2,Social,2024-02-03,False,0,69,5
60,3,Paid Search,2024-02-10,False,0,69,5
60,4,Display,2024-02-13,False,0,69,5
60,5,Organic,2024-03-14,False,0,69,5
61,1,Organic,2024-01-03,False,0,70,4
61,2,Social,2024-02-14,False,0,70,4
61,3,Organic,2024-02-18,False,0,70,4
61,4,Email,2024-03-13,False,0,70,4
62,1,Organic,2024-02-09,True,100,44,4
62,2,Organic,2024-02-19,True,100,44,4
62,3,Organic,2024-03-03,True,100,44,4
62,4,Email,2024-03-24,True,100,44,4
63,1,Organic,2024-02-07,False,0,29,2
63,2,Email,2024-03-07,False,0,29,2
64,1,Email,2024-01-04,False,0,77,5
64,2,Organic,2024-01-13,False,0,77,5
64,3,Paid Search,2024-02-08,False,0,77,5
64,4,Social,2024-03-20,False,0,77,5
64,5,Email,2024-03-21,False,0,77,5
65,1,Paid Search,2024-02-03,False,0,36,5
65,2,Display,2024-02-27,False,0,36,5
65,3,Organic,2024-02-28,False,0,36,5
65,4,Paid Search,2024-03-08,False,0,36,5
65,5,Paid Search,2024-03-10,False,0,36,5
66,1,Organic,2024-01-19,False,0,39,2
66,2,Email,2024-02-27,False,0,39,2
67,1,Organic,2024-01-03,False,0,85,5
67,2,Social,2024-01-15,False,0,85,5
67,3,Display,2024-01-19,False,0,85,5
67,4,Email,2024-02-18,False,0,85,5
67,5,Email,2024-03-28,False,0,85,5
68,1,Display,2024-01-13,False,0,37,5
68,2,Social,2024-02-01,False,0,37,5
68,3,Organic,2024-02-05,False,0,37,5
68,4,Display,2024-02-14,False,0,37,5
68,5,Email,2024-02-19,False,0,37,5
69,1,Paid Search,2024-01-08,False,0,82,4
69,2,Organic,2024-02-17,False,0,82,4
69,3,Paid Search,2024-03-05,False,0,82,4
69,4,Organic,2024-03-30,False,0,82,4
70,1,Paid Search,2024-01-10,False,0,38,2
70,2,Email,2024-02-17,False,0,38,2
71,1,Organic,2024-01-01,True,100,85,4
71,2,Organic,2024-01-24,True,100,85,4
71,3,Display,2024-02-25,True,100,85,4
71,4,Email,2024-03-26,True,100,85,4
72,1,Display,2024-01-03,True,100,53,5
72,2,Display,2024-01-13,True,100,53,5
72,3,Organic,2024-02-03,True,100,53,5
72,4,Organic,2024-02-04,True,100,53,5
72,5,Organic,2024-02-25,True,100,53,5
73,1,Paid Search,2024-01-31,True,100,8,3
73,2,Display,2024-02-01,True,100,8,3
73,3,Email,2024-02-08,True,100,8,3
74,1,Paid Search,2024-01-22,False,0,25,3
74,2,Organic,2024-01-24,False,0,25,3
74,3,Social,2024-02-16,False,0,25,3
75,1,Social,2024-01-12,False,0,30,3
75,2,Organic,2024-01-26,False,0,30,3
75,3,Organic,2024-02-11,False,0,30,3
76,1,Display,2024-01-13,False,0,73,5
76,2,Paid Search,2024-01-22,False,0,73,5
76,3,Display,2024-02-22,False,0,73,5
76,4,Email,2024-03-09,False,0,73,5
76,5,Social,2024-03-26,False,0,73,5
77,1,Organic,2024-02-16,False,0,41,3
77,2,Display,2024-03-20,False,0,41,3
77,3,Email,2024-03-28,False,0,41,3
78,1,Organic,2024-01-18,False,0,47,3
78,2,Email,2024-02-03,False,0,47,3
78,3,Email,2024-03-05,False,0,47,3
79,1,Paid Search,2024-01-08,False,0,78,5
79,2,Organic,2024-01-17,False,0,78,5
79,3,Social,2024-03-13,False,0,78,5
79,4,Email,2024-03-23,False,0,78,5
79,5,Organic,2024-03-26,False,0,78,5
80,1,Social,2024-01-12,False,0,74,5
80,2,Paid Search,2024-01-18,False,0,74,5
80,3,Paid Search,2024-02-26,False,0,74,5
80,4,Email,2024-03-17,False,0,74,5
80,5,Email,2024-03-26,False,0,74,5
81,1,Paid Search,2024-02-13,False,0,19,2
81,2,Email,2024-03-03,False,0,19,2
82,1,Organic,2024-02-03,False,0,53,2
82,2,Email,2024-03-27,False,0,53,2
83,1,Organic,2024-01-01,False,0,77,5
83,2,Email,2024-01-17,False,0,77,5
83,3,Email,2024-02-18,False,0,77,5
83,4,Organic,2024-03-09,False,0,77,5
83,5,Email,2024-03-18,False,0,77,5
84,1,Organic,2024-02-12,True,100,28,4
84,2,Email,2024-02-27,True,100,28,4
84,3,Display,2024-02-28,True,100,28,4
84,4,Email,2024-03-11,True,100,28,4
85,1,Organic,2024-01-16,False,0,53,4
85,2,Paid Search,2024-02-20,False,0,53,4
85,3,Organic,2024-03-01,False,0,53,4
85,4,Email,2024-03-09,False,0,53,4
86,1,Organic,2024-03-05,False,0,17,3
86,2,Email,2024-03-18,False,0,17,3
86,3,Email,2024-03-22,False,0,17,3
87,1,Organic,2024-02-03,False,0,44,5
87,2,Social,2024-02-21,False,0,44,5
87,3,Organic,2024-03-03,False,0,44,5
87,4,Paid Search,2024-03-07,False,0,44,5
87,5,Email,2024-03-18,False,0,44,5
88,1,Organic,2024-01-20,False,0,38,4
88,2,Organic,2024-01-27,False,0,38,4
88,3,Email,2024-02-15,False,0,38,4
88,4,Organic,2024-02-27,False,0,38,4
89,1,Organic,2024-01-29,False,0,36,4
89,2,Social,2024-02-04,False,0,36,4
89,3,Email,2024-02-25,False,0,36,4
89,4,Email,2024-03-05,False,0,36,4
90,1,Organic,2024-01-02,True,100,56,3
90,2,Email,2024-01-23,True,100,56,3
90,3,Email,2024-02-27,True,100,56,3
91,1,Paid Search,2024-02-09,True,100,38,4
91,2,Email,2024-02-10,True,100,38,4
91,3,Paid Search,2024-03-06,True,100,38,4
91,4,Email,2024-03-18,True,100,38,4
92,1,Display,2024-01-01,False,0,51,3
92,2,Social,2024-02-16,False,0,51,3
92,3,Organic,2024-02-21,False,0,51,3
93,1,Organic,2024-01-22,False,0,58,3
93,2,Organic,2024-02-23,False,0,58,3
93,3,Social,2024-03-20,False,0,58,3
94,1,Organic,2024-02-01,False,0,53,5
94,2,Paid Search,2024-03-02,False,0,53,5
94,3,Organic,2024-03-07,False,0,53,5
94,4,Display,2024-03-09,False,0,53,5
94,5,Email,2024-03-25,False,0,53,5
95,1,Organic,2024-01-08,True,100,40,4
95,2,Email,2024-01-09,True,100,40,4
95,3,Display,2024-01-29,True,100,40,4
95,4,Email,2024-02-17,True,100,40,4
96,1,Organic,2024-03-11,True,100,0,1
97,1,Paid Search,2024-01-07,False,0,30,3
97,2,Email,2024-01-19,False,0,30,3
97,3,Email,2024-02-06,False,0,30,3
98,1,Social,2024-02-08,False,0,47,3
98,2,Paid Search,2024-02-14,False,0,47,3
98,3,Email,2024-03-26,False,0,47,3
99,1,Organic,2024-02-26,False,0,0,1
100,1,Organic,2024-02-11,True,100,30,4
100,2,Email,2024-02-12,True,100,30,4
100,3,Display,2024-02-19,True,100,30,4
100,4,Email,2024-03-12,True,100,30,4
101,1,Organic,2024-01-03,False,0,67,4
101,2,Display,2024-02-01,False,0,67,4
101,3,Display,2024-02-06,False,0,67,4
101,4,Email,2024-03-10,False,0,67,4
102,1,Organic,2024-02-29,False,0,29,4
102,2,Email,2024-03-17,False,0,29,4
102,3,Paid Search,2024-03-22,False,0,29,4
102,4,Social,2024-03-29,False,0,29,4
103,1,Paid Search,2024-02-04,True,100,44,4
103,2,Organic,2024-03-10,True,100,44,4
103,3,Social,2024-03-12,True,100,44,4
103,4,Email,2024-03-19,True,100,44,4
104,1,Organic,2024-01-18,True,100,72,5
104,2,Organic,2024-02-13,True,100,72,5
104,3,Social,2024-02-20,True,100,72,5
104,4,Organic,2024-02-24,True,100,72,5
104,5,Organic,2024-03-30,True,100,72,5
105,1,Organic,2024-02-18,True,100,38,3
105,2,Email,2024-02-25,True,100,38,3
105,3,Email,2024-03-27,True,100,38,3
106,1,Organic,2024-01-08,True,100,58,3
106,2,Social,2024-01-30,True,100,58,3
106,3,Paid Search,2024-03-06,True,100,58,3
107,1,Organic,2024-01-11,False,0,79,4
107,2,Paid Search,2024-02-12,False,0,79,4
107,3,Display,2024-02-17,False,0,79,4
107,4,Display,2024-03-30,False,0,79,4
108,1,Display,2024-01-15,False,0,67,4
108,2,Paid Search,2024-02-15,False,0,67,4
108,3,Social,2024-02-26,False,0,67,4
108,4,Paid Search,2024-03-22,False,0,67,4
109,1,Paid Search,2024-01-11,False,0,74,4
109,2,Organic,2024-01-15,False,0,74,4
109,3,Organic,2024-03-16,False,0,74,4
109,4,Organic,2024-03-25,False,0,74,4
110,1,Display,2024-01-21,False,0,58,2
110,2,Organic,2024-03-19,False,0,58,2
111,1,Organic,2024-01-11,False,0,24,2
111,2,Paid Search,2024-02-04,False,0,24,2
112,1,Paid Search,2024-01-06,True,100,83,5
112,2,Social,2024-01-21,True,100,83,5
112,3,Paid Search,2024-02-23,True,100,83,5
112,4,Paid Search,2024-03-25,True,100,83,5
112,5,Social,2024-03-29,True,100,83,5
113,1,Organic,2024-01-02,True,100,60,2
113,2,Paid Search,2024-03-02,True,100,60,2
114,1,Display,2024-01-01,True,100,75,5
114,2,Social,2024-01-22,True,100,75,5
114,3,Organic,2024-01-25,True,100,75,5
114,4,Email,2024-02-22,True,100,75,5
114,5,Organic,2024-03-16,True,100,75,5
115,1,Organic,2024-01-14,True,100,59,3
115,2,Paid Search,2024-03-02,True,100,59,3
115,3,Email,2024-03-13,True,100,59,3
116,1,Organic,2024-01-27,False,0,57,5
116,2,Display,2024-02-14,False,0,57,5
116,3,Paid Search,2024-02-19,False,0,57,5
116,4,Paid Search,2024-03-05,False,0,57,5
116,5,Paid Search,2024-03-24,False,0,57,5
117,1,Organic,2024-02-06,False,0,39,4
117,2,Email,2024-02-11,False,0,39,4
117,3,Organic,2024-02-13,False,0,39,4
117,4,Email,2024-03-16,False,0,39,4
118,1,Organic,2024-02-18,False,0,15,4
118,2,Paid Search,2024-02-19,False,0,15,4
118,3,Social,2024-02-20,False,0,15,4
118,4,Display,2024-03-04,False,0,15,4
119,1,Paid Search,2024-01-15,False,0,74,5
119,2,Display,2024-01-29,False,0,74,5
119,3,Organic,2024-03-11,False,0,74,5
119,4,Email,2024-03-21,False,0,74,5
119,5,Organic,2024-03-29,False,0,74,5
120,1,Paid Search,2024-01-02,False,0,86,5
120,2,Organic,2024-01-17,False,0,86,5
120,3,Organic,2024-03-11,False,0,86,5
120,4,Paid Search,2024-03-16,False,0,86,5
120,5,Email,2024-03-28,False,0,86,5
121,1,Paid Search,2024-01-19,False,0,15,3
121,2,Paid Search,2024-01-23,False,0,15,3
121,3,Social,2024-02-03,False,0,15,3
122,1,Paid Search,2024-01-01,True,100,73,4
122,2,Paid Search,2024-01-03,True,100,73,4
122,3,Paid Search,2024-01-17,True,100,73,4
122,4,Social,2024-03-14,True,100,73,4
123,1,Organic,2024-02-05,False,0,34,4
123,2,Paid Search,2024-02-08,False,0,34,4
123,3,Organic,2024-02-15,False,0,34,4
123,4,Email,2024-03-10,False,0,34,4
124,1,Organic,2024-01-14,True,100,28,3
124,2,Social,2024-01-27,True,100,28,3
124,3,Email,2024-02-11,True,100,28,3
125,1,Display,2024-01-04,False,0,61,4
125,2,Paid Search,2024-02-07,False,0,61,4
125,3,Social,2024-02-26,False,0,61,4
125,4,Email,2024-03-05,False,0,61,4
126,1,Organic,2024-01-31,True,100,24,5
126,2,Organic,2024-02-11,True,100,24,5
126,3,Paid Search,2024-02-12,True,100,24,5
126,4,Display,2024-02-23,True,100,24,5
126,5,Email,2024-02-24,True,100,24,5
127,1,Organic,2024-01-01,False,0,87,4
127,2,Email,2024-02-15,False,0,87,4
127,3,Social,2024-02-20,False,0,87,4
127,4,Organic,2024-03-28,False,0,87,4
128,1,Paid Search,2024-01-18,False,0,29,3
128,2,Paid Search,2024-01-26,False,0,29,3
128,3,Display,2024-02-16,False,0,29,3
129,1,Organic,2024-01-29,False,0,10,3
129,2,Organic,2024-02-06,False,0,10,3
129,3,Email,2024-02-08,False,0,10,3
130,1,Paid Search,2024-01-07,False,0,76,4
130,2,Social,2024-01-09,False,0,76,4
130,3,Social,2024-02-10,False,0,76,4
130,4,Email,2024-03-23,False,0,76,4
131,1,Paid Search,2024-01-22,True,100,57,4
131,2,Organic,2024-02-14,True,100,57,4
131,3,Display,2024-02-25,True,100,57,4
131,4,Email,2024-03-19,True,100,57,4
132,1,Paid Search,2024-01-01,True,100,54,4
132,2,Paid Search,2024-01-04,True,100,54,4
132,3,Display,2024-02-07,True,100,54,4
132,4,Email,2024-02-24,True,100,54,4
133,1,Organic,2024-01-23,False,0,63,4
133,2,Organic,2024-03-01,False,0,63,4
133,3,Paid Search,2024-03-13,False,0,63,4
133,4,Display,2024-03-26,False,0,63,4
134,1,Organic,2024-01-11,False,0,76,5
134,2,Paid Search,2024-01-20,False,0,76,5
134,3,Email,2024-02-21,False,0,76,5
134,4,Organic,2024-03-12,False,0,76,5
134,5,Email,2024-03-27,False,0,76,5
135,1,Organic,2024-01-02,False,0,67,5
135,2,Email,2024-01-24,False,0,67,5
135,3,Paid Search,2024-02-07,False,0,67,5
135,4,Email,2024-02-18,False,0,67,5
135,5,Organic,2024-03-09,False,0,67,5
136,1,Paid Search,2024-01-17,False,0,68,3
136,2,Organic,2024-03-06,False,0,68,3
136,3,Organic,2024-03-25,False,0,68,3
137,1,Organic,2024-01-20,True,100,70,4
137,2,Social,2024-03-08,True,100,70,4
137,3,Social,2024-03-12,True,100,70,4
137,4,Email,2024-03-30,True,100,70,4
138,1,Social,2024-01-16,True,100,62,5
138,2,Display,2024-02-26,True,100,62,5
138,3,Email,2024-03-10,True,100,62,5
138,4,Social,2024-03-15,True,100,62,5
138,5,Email,2024-03-18,True,100,62,5
139,1,Paid Search,2024-02-08,False,0,49,4
139,2,Email,2024-03-07,False,0,49,4
139,3,Display,2024-03-12,False,0,49,4
139,4,Social,2024-03-28,False,0,49,4
140,1,Paid Search,2024-01-11,False,0,69,5
140,2,Display,2024-02-02,False,0,69,5
140,3,Email,2024-02-16,False,0,69,5
140,4,Paid Search,2024-03-09,False,0,69,5
140,5,Paid Search,2024-03-20,False,0,69,5
141,1,Display,2024-01-01,True,100,79,5
141,2,Email,2024-01-07,True,100,79,5
141,3,Paid Search,2024-02-14,True,100,79,5
141,4,Social,2024-03-17,True,100,79,5
141,5,Email,2024-03-20,True,100,79,5
142,1,Paid Search,2024-01-08,False,0,74,5
142,2,Organic,2024-02-13,False,0,74,5
142,3,Paid Search,2024-02-18,False,0,74,5
142,4,Email,2024-03-20,False,0,74,5
142,5,Email,2024-03-22,False,0,74,5
143,1,Paid Search,2024-01-09,False,0,71,5
143,2,Organic,2024-01-18,False,0,71,5
143,3,Display,2024-02-02,False,0,71,5
143,4,Social,2024-02-21,False,0,71,5
143,5,Email,2024-03-20,False,0,71,5
144,1,Paid Search,2024-01-30,True,100,56,4
144,2,Organic,2024-02-15,True,100,56,4
144,3,Paid Search,2024-02-20,True,100,56,4
144,4,Email,2024-03-26,True,100,56,4
145,1,Paid Search,2024-01-05,True,100,58,5
145,2,Display,2024-01-14,True,100,58,5
145,3,Organic,2024-02-06,True,100,58,5
145,4,Email,2024-02-09,True,100,58,5
145,5,Email,2024-03-03,True,100,58,5
146,1,Organic,2024-01-14,False,0,46,3
146,2,Organic,2024-01-26,False,0,46,3
146,3,Email,2024-02-29,False,0,46,3
147,1,Paid Search,2024-02-12,False,0,30,4
147,2,Email,2024-02-13,False,0,30,4
147,3,Email,2024-03-11,False,0,30,4
147,4,Email,2024-03-13,False,0,30,4
148,1,Paid Search,2024-01-08,False,0,10,2
148,2,Email,2024-01-18,False,0,10,2
149,1,Organic,2024-01-03,True,100,45,3
149,2,Display,2024-01-17,True,100,45,3
149,3,Email,2024-02-17,True,100,45,3
150,1,Paid Search,2024-01-10,False,0,49,4
150,2,Email,2024-02-04,False,0,49,4
150,3,Organic,2024-02-05,False,0,49,4
150,4,Email,2024-02-28,False,0,49,4
151,1,Social,2024-03-12,False,0,0,1
152,1,Organic,2024-01-03,True,100,50,5
152,2,Organic,2024-01-04,True,100,50,5
152,3,Display,2024-01-21,True,100,50,5
152,4,Email,2024-02-07,True,100,50,5
152,5,Organic,2024-02-22,True,100,50,5
153,1,Display,2024-02-06,False,0,0,1
154,1,Display,2024-01-04,False,0,82,2
154,2,Email,2024-03-26,False,0,82,2
155,1,Organic,2024-01-13,True,100,56,2
155,2,Email,2024-03-09,True,100,56,2
156,1,Paid Search,2024-01-09,False,0,38,5
156,2,Paid Search,2024-01-21,False,0,38,5
156,3,Organic,2024-01-31,False,0,38,5
156,4,Display,2024-02-05,False,0,38,5
156,5,Paid Search,2024-02-16,False,0,38,5
157,1,Paid Search,2024-01-13,False,0,43,5
157,2,Organic,2024-01-16,False,0,43,5
157,3,Organic,2024-02-16,False,0,43,5
157,4,Paid Search,2024-02-22,False,0,43,5
157,5,Social,2024-02-25,False,0,43,5
158,1,Organic,2024-01-09,True,100,78,5
158,2,Organic,2024-02-15,True,100,78,5
158,3,Email,2024-03-12,True,100,78,5
158,4,Paid Search,2024-03-24,True,100,78,5
158,5,Email,2024-03-27,True,100,78,5
159,1,Paid Search,2024-02-04,True,100,43,3
159,2,Paid Search,2024-03-15,True,100,43,3
159,3,Email,2024-03-18,True,100,43,3
160,1,Organic,2024-01-23,False,0,34,4
160,2,Social,2024-01-26,False,0,34,4
160,3,Organic,2024-02-07,False,0,34,4
160,4,Social,2024-02-26,False,0,34,4
161,1,Display,2024-01-03,True,100,58,3
161,2,Display,2024-01-23,True,100,58,3
161,3,Email,2024-03-01,True,100,58,3
162,1,Social,2024-01-13,True,100,43,2
162,2,Email,2024-02-25,True,100,43,2
163,1,Organic,2024-01-11,False,0,70,3
163,2,Email,2024-02-02,False,0,70,3
163,3,Organic,2024-03-21,False,0,70,3
164,1,Organic,2024-01-24,False,0,36,3
